bbref_id,nba_id
/players/s/shavlro01.html,78128
/players/v/valenro01.html,78396
/players/r/reedro01.html,77928
/players/c/cavenro01.html,76370
/players/l/leero01.html,77364
/players/b/bakerro01.html,1627758
/players/s/sobiero01.html,78216
/players/r/rowanro01.html,78027
/players/m/mercero01.html,1500
/players/f/feierro01.html,76701
/players/b/bonharo01.html,76201
/players/c/creviro01.html,76469
/players/b/brewero01.html,76249
/players/h/harpero01.html,166
/players/w/wattsro01.html,78474
/players/b/behagro01.html,76140
/players/c/cartero01.html,76361
/players/f/filipro01.html,76714
/players/b/braggma01.html,66
/players/b/boldema01.html,1629716
/players/d/dawkida01.html,76539
/players/w/watkida01.html,201208
/players/m/maybele01.html,195
/players/n/nailole01.html,1924
/players/k/knorele01.html,77291
/players/s/shaffle01.html,78121
/players/w/winfile01.html,78592
/players/r/robbile01.html,77972
/players/t/towneli01.html,78364
/players/w/willigu01.html,78549
/players/b/bailegu01.html,76083
/players/g/gerargu01.html,76802
/players/s/smithch01.html,293
/players/s/smithch04.html,1520
/players/s/smithch02.html,78179
/players/c/cookech01.html,1628429
/players/j/jenkich01.html,202724
/players/w/whitnha02.html,78519
/players/j/jonesch01.html,279
/players/o/oaklech01.html,891
/players/v/vaughch01.html,78409
/players/b/barklch01.html,787
/players/j/jonesch02.html,77178
/players/c/claxtch01.html,1127
/players/t/thomach01.html,78316
/players/d/dudlech01.html,76607
/players/j/jonesch03.html,1869
/players/n/nashco01.html,77687
/players/a/actonbu01.html,76010
/players/k/kupeccj01.html,77325
/players/o/obannch01.html,1525
/players/s/shackch01.html,1593
/players/b/bradlch01.html,76230
/players/r/rabbiv01.html,1628397
/players/m/mcfariv01.html,200829
/players/t/thomaji01.html,78320
/players/k/krebsji01.html,77311
/players/m/marshji01.html,77466
/players/p/phelaja02.html,77849
/players/l/lamplji01.html,77333
/players/w/washiji01.html,78466
/players/b/breweji01.html,76248
/players/n/nealji01.html,77695
/players/m/mcdanji01.html,77523
/players/t/tuckeji01.html,78374
/players/c/caldwji01.html,76328
/players/w/wareji01.html,78457
/players/m/mcilvji01.html,29
/players/p/paxsoji02.html,77819
/players/j/jacksji01.html,754
/players/b/barneji02.html,76106
/players/s/spruiji01.html,78235
/players/b/baechji01.html,76081
/players/c/cleamji01.html,76402
/players/p/peterji01.html,77839
/players/c/creigji01.html,76468
/players/p/paxsoji01.html,77818
/players/l/luisiji01.html,77422
/players/b/barneji01.html,76105
/players/s/sprinji01.html,78234
/players/a/ardji01.html,76055
/players/f/foxji01.html,76747
/players/r/rowinji01.html,78029
/players/l/lesji01.html,77372
/players/h/holstji01.html,77045
/players/b/brownji01.html,76287
/players/b/brogaji01.html,76262
/players/o/owensji01.html,77784
/players/d/davisji01.html,76525
/players/m/mcmilji01.html,77554
/players/b/burnsji01.html,76309
/players/c/choneji01.html,76392
/players/p/palmeji01.html,77792
/players/w/walshji01.html,78446
/players/s/smithji01.html,78191
/players/b/bostiji01.html,76211
/players/m/mcelrji01.html,77528
/players/r/rayji01.html,77919
/players/g/grandji01.html,76844
/players/f/farmeji01.html,76695
/players/n/nolanji01.html,77724
/players/r/reidji01.html,77935
/players/e/eakinji01.html,76628
/players/r/riffeji01.html,77959
/players/s/spanaji01.html,78222
/players/s/seminji01.html,78114
/players/f/fritsji01.html,76760
/players/g/garviji01.html,76793
/players/m/mooneji01.html,77631
/players/p/pollaji01.html,77867
/players/j/johnsji01.html,77171
/players/l/loscuji01.html,77409
/players/s/slaugji01.html,78171
/players/p/priceji01.html,77883
/players/b/brascji01.html,76241
/players/k/kingji01.html,77270
/players/z/zoetji01.html,78647
/players/b/barnema02.html,2440
/players/b/barneha02.html,203084
/players/b/barnema01.html,76104
/players/w/wareca01.html,203810
/players/s/slaugjo01.html,78172
/players/b/bradlmi01.html,2214
/players/b/bradlbi01.html,76233
/players/b/bradlal02.html,76228
/players/b/bradlto01.html,1628396
/players/b/bradlal01.html,76229
/players/b/bradldu01.html,76231
/players/b/bradlsh01.html,762
/players/t/thomake01.html,1903
/players/t/thomabi01.html,2873
/players/t/thomate01.html,78322
/players/t/thomabr01.html,1630271
/players/t/thomaca01.html,1063
/players/t/thomaad01.html,203519
/players/t/thomaty01.html,200748
/players/t/thomakh01.html,1629017
/players/t/thomaku01.html,703
/players/t/thomaet01.html,2041
/players/t/thomati01.html,1501
/players/t/thomair01.html,78317
/players/t/thomala01.html,202498
/players/t/thomais01.html,78318
/players/t/thomais02.html,202738
/players/t/thomama01.html,202952
/players/t/thomama02.html,1629744
/players/t/thomaja01.html,1975
/players/d/davismi01.html,76531
/players/d/davisau01.html,76515
/players/d/davisan01.html,213
/players/d/davismo01.html,76520
/players/d/daviswa01.html,76536
/players/d/davisdw01.html,76521
/players/d/davispa01.html,200781
/players/d/davisme01.html,76529
/players/d/davisba01.html,1884
/players/d/davisch02.html,76518
/players/d/davisda01.html,905
/players/d/davisjo01.html,76526
/players/d/davisjo02.html,2668
/players/d/daviste01.html,426
/players/d/davisgl01.html,201175
/players/d/davisch01.html,76519
/players/d/daviste02.html,1629056
/players/d/davishu01.html,93
/players/d/davisem01.html,1023
/players/d/davisri01.html,1729
/players/d/davisbr01.html,76516
/players/d/davisbe01.html,989
/players/d/daviswa03.html,1453
/players/d/davisbr02.html,76517
/players/d/davisbo01.html,76533
/players/d/davisde01.html,1627738
/players/d/davismi03.html,76530
/players/d/davisbi01.html,76538
/players/m/mckinbi01.html,77547
/players/d/donovbi01.html,76586
/players/g/garrebi01.html,1628656
/players/r/reidbi01.html,77937
/players/c/cunnibi01.html,76487
/players/t/thompbi01.html,1631
/players/h/hassebi01.html,76967
/players/k/knighbi01.html,77290
/players/o/owensbi01.html,182
/players/g/gaborbi01.html,76768
/players/p/paultbi01.html,77817
/players/m/moonema01.html,1629760
/players/f/farmemi01.html,76694
/players/f/farmeto01.html,1108
/players/f/farmede01.html,2824
/players/r/reedwi01.html,77929
/players/b/breweco01.html,201147
/players/b/brewero02.html,200758
/players/b/breweja01.html,2249
/players/f/foxri01.html,296
/players/f/foxde01.html,1628368
/players/b/burnsda01.html,76307
/players/b/burnsev01.html,76308
/players/w/wilsomi01.html,78581
/players/w/wilsobo01.html,78586
/players/w/wilsotr01.html,1027
/players/w/wilsori02.html,78584
/players/w/wilsori01.html,78583
/players/w/wilsobo03.html,78585
/players/w/wilsois01.html,78580
/players/w/wilsoot01.html,78578
/players/w/wilsodj01.html,1628391
/players/w/wilsoni01.html,78582
/players/w/wilsoja02.html,203966
/players/r/raydo01.html,77918
/players/r/rayja01.html,77920
/players/r/rayal01.html,200810
/players/r/raycl01.html,77917
/players/m/millste01.html,371
/players/p/portete01.html,345
/players/c/crosbte01.html,76475
/players/t/teaglte01.html,78304
/players/d/duerote01.html,76608
/players/f/furlote01.html,76767
/players/r/roziete01.html,1626179
/players/d/driscte01.html,76603
/players/c/catlete01.html,767
/players/d/dischte01.html,76577
/players/c/cummite01.html,187
/players/d/doziete01.html,76596
/players/t/tylerte01.html,78390
/players/d/deherte01.html,143
/players/o/obriebo01.html,77744
/players/o/obriejj01.html,1626266
/players/o/obriera01.html,77743
/players/p/palmewa01.html,77794
/players/c/caldwad01.html,154
/players/s/smithja02.html,201160
/players/s/smithmi03.html,2065
/players/s/smithde01.html,78182
/players/s/smithke01.html,181
/players/s/smithno01.html,202701
/players/s/smithph01.html,78199
/players/s/smithbi01.html,78209
/players/s/smithde02.html,78183
/players/s/smithke03.html,78192
/players/s/smithja01.html,2074
/players/s/smithra01.html,78200
/players/s/smithru01.html,203893
/players/s/smithdo03.html,475
/players/s/smithst02.html,1478
/players/s/smithdo02.html,78184
/players/s/smithje01.html,202536
/players/s/smithth01.html,2604
/players/s/smithdo01.html,78185
/players/s/smithla02.html,78194
/players/s/smithis01.html,202397
/players/s/smithst03.html,200848
/players/s/smithle01.html,1910
/players/s/smithbi02.html,78202
/players/s/smithad01.html,78178
/players/s/smithdo04.html,2764
/players/s/smithst01.html,120
/players/s/smithbo01.html,78203
/players/s/smithcr01.html,200783
/players/s/smithjo03.html,2746
/players/s/smithzh01.html,1629015
/players/s/smithro01.html,78204
/players/f/finnedo01.html,1627827
/players/s/smithja04.html,1630188
/players/s/smithmi02.html,63
/players/s/smithel01.html,78188
/players/s/smithmi01.html,78197
/players/s/smithsa02.html,78205
/players/s/smithcl01.html,78181
/players/s/smithga01.html,78189
/players/s/smithto02.html,380
/players/s/smithot01.html,78198
/players/s/smithwi02.html,78208
/players/h/hayesch01.html,101236
/players/h/hayesni01.html,1628502
/players/h/hayesja01.html,2553
/players/h/hayesja02.html,1629637
/players/h/hayesel01.html,76979
/players/h/hayeski01.html,1630165
/players/k/kingbe01.html,77264
/players/k/kingma01.html,77272
/players/k/kingji02.html,728
/players/k/kingal01.html,77263
/players/k/kingst01.html,351
/players/k/kingge02.html,1562
/players/k/kingfr01.html,701
/players/k/kingda01.html,77266
/players/k/kinglo02.html,1629663
/players/l/lamplse01.html,2253
/players/o/owensan01.html,101261
/players/o/owensta01.html,1629745
/players/o/owenske01.html,77785
/players/k/kilpaca01.html,77258
/players/h/herreca01.html,61
/players/m/mcnulca01.html,77563
/players/b/braunca01.html,76243
/players/l/landrca01.html,201171
/players/n/nicksca01.html,77715
/players/h/henryca01.html,77001
/players/b/baileca01.html,76084
/players/m/meinhca01.html,77574
/players/s/shaefca01.html,78120
/players/n/nimphku01.html,77719
/players/r/rambiku01.html,77905
/players/b/barnedi01.html,76107
/players/r/reiddo01.html,690
/players/r/reidro01.html,77936
/players/r/reidry01.html,202385
/players/r/reidna01.html,1629675
/players/m/mcdanja01.html,1629667
/players/m/mcdanja02.html,1630183
/players/m/mcdankj01.html,203909
/players/t/tuckeal01.html,78372
/players/t/tuckera01.html,1629730
/players/t/tuckepj01.html,200782
/players/t/tuckeal02.html,201169
/players/t/tucketr01.html,78375
/players/h/hortota01.html,1629659
/players/p/pollasc01.html,1513
/players/w/willima05.html,1628475
/players/b/bonnema01.html,2588
/players/f/freijma01.html,2782
/players/o/othicma01.html,77777
/players/b/bullama01.html,672
/players/m/malonma01.html,1074
/players/z/zunicma01.html,78650
/players/c/costema01.html,1627856
/players/f/fishma01.html,900
/players/w/wenstma01.html,78492
/players/h/harprma01.html,1723
/players/g/guokama02.html,76908
/players/w/walshma01.html,101190
/players/m/mazzama01.html,77497
/players/g/guokama01.html,76909
/players/c/carroma01.html,2679
/players/g/geigema01.html,761
/players/s/steigma01.html,1099
/players/m/martiwh01.html,77479
/players/d/duprero01.html,2648
/players/w/washiri01.html,78468
/players/w/washidu01.html,78464
/players/w/washipe01.html,78465
/players/w/washike01.html,78467
/players/w/washida01.html,200827
/players/w/washibo01.html,78469
/players/w/washist01.html,78470
/players/w/washipj01.html,1629023
/players/w/washiwi01.html,78471
/players/j/jacksmi02.html,77104
/players/j/jacksjo02.html,1628367
/players/j/jacksph01.html,77106
/players/j/jacksto02.html,77100
/players/j/jacksal01.html,77099
/players/j/jacksaa01.html,1628935
/players/j/jacksbo01.html,1517
/players/j/jackswa01.html,77111
/players/j/jackslu01.html,77103
/players/j/jacksst02.html,1536
/players/j/jacksde01.html,1627743
/players/j/jackstr01.html,77110
/players/j/jacksma02.html,1531
/players/j/jacksju01.html,1628382
/players/j/jackspi01.html,203510
/players/j/jacksja02.html,1628991
/players/j/jacksje01.html,1983
/players/j/jacksja01.html,1114
/players/j/jacksmy01.html,77105
/players/j/jacksra02.html,1872
/players/j/jacksda01.html,201616
/players/p/pricemi01.html,77884
/players/p/priceto01.html,77882
/players/p/pricero01.html,101179
/players/p/priceaj01.html,201985
/players/p/pricebr01.html,85
/players/y/youngti01.html,1937
/players/p/perryti01.html,897
/players/j/jamesti01.html,1906
/players/f/fraziti01.html,204025
/players/m/mccorti01.html,77516
/players/b/basseti01.html,76120
/players/l/legleti01.html,100
/players/o/ohlbrti01.html,203317
/players/q/quartti01.html,1627817
/players/d/duncati01.html,1495
/players/k/kemptti01.html,1118
/players/h/hardati02.html,203501
/players/h/hardati01.html,896
/players/b/breauti01.html,160
/players/p/peterlo01.html,77840
/players/w/willike03.html,78555
/players/g/greenke02.html,76869
/players/f/fieldke01.html,76713
/players/d/dennake01.html,76556
/players/g/gattike01.html,930
/players/n/nattke01.html,77692
/players/p/payneke01.html,77822
/players/r/rollike01.html,78012
/players/a/anderke01.html,72
/players/w/walkeke01.html,78440
/players/s/sailoke01.html,78051
/players/h/higgske01.html,77021
/players/c/carrke01.html,76350
/players/b/battlke01.html,76123
/players/s/satteke01.html,2261
/players/m/mcintke01.html,77540
/players/s/stephla01.html,202362
/players/b/blankla01.html,76183
/players/a/allrela01.html,200984
/players/n/nealll01.html,77696
/players/n/nealcr01.html,77694
/players/j/jordaad01.html,1817
/players/a/artisja01.html,1628503
/players/t/taylois01.html,1627819
/players/s/stewais01.html,1630191
/players/m/morriis01.html,77647
/players/h/harteis01.html,1628392
/players/r/rideris01.html,375
/players/h/hicksis01.html,1628439
/players/b/briscis01.html,1628515
/players/c/canaais01.html,203477
/players/w/whiteis01.html,1627785
/players/j/joeis01.html,1630198
/players/r/robyis01.html,1629676
/players/l/leema01.html,202723
/players/m/millema01.html,1626259
/players/d/delanma01.html,1627098
/players/m/mackema01.html,1635
/players/b/brogdma01.html,1627763
/players/r/rubiori01.html,201937
/players/b/blantri01.html,76184
/players/s/soberri01.html,78215
/players/p/piercri01.html,894
/players/g/graceri01.html,76839
/players/l/ledori01.html,203495
/players/b/berryri01.html,76157
/players/g/givenja01.html,76819
/players/c/cooleja01.html,204022
/players/g/georgja01.html,76800
/players/h/hewsoja01.html,77014
/players/g/garfija01.html,76780
/players/e/eskrija01.html,76682
/players/n/nichoja01.html,77713
/players/h/haleyja01.html,917
/players/t/toomaja01.html,78355
/players/p/parkija01.html,77801
/players/d/dwanja01.html,76624
/players/m/maddoja01.html,77439
/players/t/tinglja01.html,78344
/players/c/cottoja01.html,76456
/players/s/sikmaja01.html,78149
/players/m/mccloja01.html,77512
/players/f/foleyja01.html,76729
/players/t/turneja02.html,78382
/players/p/phelaja01.html,77850
/players/m/molinja01.html,77624
/players/m/marinja01.html,77463
/players/c/colemja01.html,76414
/players/k/kileyja01.html,77256
/players/m/mcmahja01.html,77551
/players/k/kerrija01.html,77249
/players/r/rockeja01.html,78002
/players/t/turneja01.html,78380
/players/s/smileja01.html,78177
/players/t/twymaja01.html,78388
/players/p/parrja01.html,77802
/players/b/burmaja01.html,76306
/players/s/stephja01.html,78249
/players/w/willise01.html,201157
/players/g/greense01.html,76875
/players/h/higgise01.html,925
/players/c/colsose01.html,2173
/players/m/marksse01.html,1752
/players/e/elliose01.html,251
/players/m/mayse01.html,101118
/players/s/singlse01.html,201606
/players/k/kilpase01.html,203930
/players/m/mcderse01.html,1630253
/players/r/rooksse01.html,399
/players/c/cofferi01.html,76410
/players/r/rellfri01.html,77939
/players/m/mortori01.html,77652
/players/m/manniri01.html,316
/players/d/dumasri02.html,30
/players/a/athadi01.html,76069
/players/p/petruri01.html,77846
/players/j/jefferi01.html,2210
/players/a/anderri01.html,76045
/players/h/hamilri01.html,1888
/players/b/brownst01.html,76285
/players/m/mckenst01.html,77543
/players/m/miasest01.html,77587
/players/n/noszkst01.html,77735
/players/l/lovest01.html,77413
/players/p/patrist01.html,77809
/players/p/pietkst01.html,77858
/players/s/stutzst01.html,78276
/players/k/kimbrst01.html,77261
/players/c/chandwi01.html,201163
/players/m/milesda01.html,2032
/players/m/milleda01.html,203121
/players/m/morrida01.html,202721
/players/s/songada01.html,2443
/players/j/johnsda03.html,203130
/players/b/bazleda01.html,1629647
/players/g/garlada01.html,1629636
/players/b/brownpj01.html,136
/players/h/hairspj02.html,203798
/players/d/doziepj01.html,1628408
/players/c/coopedu01.html,1030
/players/k/kluehdu01.html,77285
/players/f/ferredu01.html,273
/players/c/causwdu01.html,190
/players/j/jonesbo02.html,200784
/players/j/jonesbo01.html,77193
/players/s/simmobo01.html,2250
/players/b/brownbo02.html,201628
/players/l/lewisbo01.html,77385
/players/w/wanzebo01.html,78453
/players/c/cookbo01.html,76438
/players/p/phillbo01.html,184
/players/h/hurlebo01.html,310
/players/c/cattabo01.html,76368
/players/p/portibo01.html,1626171
/players/m/martidi01.html,77471
/players/r/royaldo01.html,140
/players/h/hodgedo01.html,1106
/players/s/sloando01.html,202388
/players/w/whitedo01.html,1126
/players/a/ackerdo01.html,76008
/players/l/lestero01.html,77373
/players/g/grandro01.html,97
/players/m/macgiro01.html,77430
/players/m/murphro01.html,77673
/players/w/willico01.html,101258
/players/b/benjaco01.html,1736
/players/b/beckco01.html,1133
/players/m/maggeco01.html,1894
/players/g/gaineco01.html,76770
/players/c/crowdco01.html,76482
/players/e/ehlocr01.html,378
/players/b/brackcr01.html,202342
/players/d/dykemcr01.html,76625
/players/s/spitzcr01.html,78231
/players/h/hodgecr01.html,77034
/players/s/sheltcr01.html,78132
/players/r/raymocr01.html,77921
/players/d/doveso01.html,76592
/players/d/daniell01.html,1380
/players/w/waltoll01.html,78449
/players/j/jonesja04.html,1627883
/players/r/roseja01.html,147
/players/b/brunsja01.html,1628973
/players/l/lecquja01.html,1629665
/players/l/lucasal01.html,77417
/players/n/negraal01.html,77698
/players/b/brighal01.html,76254
/players/s/skinnal01.html,78167
/players/b/biancal01.html,76160
/players/j/jeffeal01.html,2744
/players/m/masinal01.html,77482
/players/m/mcguial01.html,77536
/players/h/henryal01.html,77000
/players/h/horfoal01.html,201143
/players/m/miksial01.html,77594
/players/f/ferraal01.html,76708
/players/a/aminual01.html,202329
/players/b/butleal01.html,76319
/players/c/cervial01.html,76373
/players/f/flemial01.html,76722
/players/h/hairsal01.html,76915
/players/t/thornal01.html,201154
/players/g/guokaal01.html,76907
/players/c/carlsal01.html,76343
/players/r/rogesal01.html,78010
/players/e/eberhal01.html,76634
/players/w/woodal01.html,78610
/players/h/harrial01.html,1733
/players/l/lujacal01.html,77423
/players/b/brancad01.html,76237
/players/d/dantlad01.html,76504
/players/g/griffad01.html,1559
/players/b/brownto01.html,76268
/players/m/masseto01.html,763
/players/p/parketo01.html,2225
/players/z/zenoto01.html,78643
/players/k/kappeto01.html,77222
/players/d/dumasto01.html,434
/players/d/dawsoto01.html,76542
/players/b/bobbito01.html,2800
/players/d/delkto01.html,960
/players/b/battito01.html,1499
/players/c/campbto01.html,76338
/players/w/wroteto01.html,203100
/players/s/snellto01.html,203503
/players/a/allento01.html,2754
/players/r/roberto01.html,77983
/players/b/benneto01.html,76148
/players/h/harrito01.html,76961
/players/w/whiteto01.html,78514
/players/j/jarosto01.html,77123
/players/f/fulleto01.html,76765
/players/l/lavelto01.html,77346
/players/w/windito01.html,78590
/players/c/cartemi01.html,203487
/players/y/youngmi01.html,78634
/players/j/jordami01.html,893
/players/a/anslemi01.html,76050
/players/a/adamsmi01.html,149
/players/h/hawkimi01.html,1138
/players/r/reddmi01.html,2072
/players/a/andermi01.html,76042
/players/c/coopemi01.html,76444
/players/k/kearnmi01.html,77230
/players/d/doleami01.html,1720
/players/g/gbinimi01.html,1627771
/players/k/kiddgmi01.html,203077
/players/s/stewami01.html,1565
/players/h/holtomi01.html,77047
/players/s/sweetmi01.html,2552
/players/p/portemi01.html,1629008
/players/b/beaslmi01.html,201563
/players/m/mcdonmi01.html,1075
/players/f/finlemi01.html,714
/players/b/brookmi01.html,76266
/players/o/olowomi01.html,1709
/players/w/wileymi01.html,78527
/players/f/frazimi01.html,1626187
/players/c/currymi01.html,688
/players/r/ruffimi01.html,1913
/players/d/dickemi01.html,1722
/players/c/cagemi01.html,262
/players/w/williaa01.html,1425
/players/g/gordoaa01.html,203932
/players/m/milesaa01.html,101223
/players/m/mckieaa01.html,243
/players/s/swinsaa01.html,78286
/players/g/grayaa01.html,201189
/players/h/harriaa01.html,1626151
/players/j/jamesaa01.html,77115
/players/b/brookaa01.html,201166
/players/n/nesmiaa01.html,1630174
/players/h/holidaa01.html,1628988
/players/t/tayloje02.html,201966
/players/o/onealje01.html,979
/players/m/martiph01.html,77477
/players/h/hubbaph01.html,77071
/players/f/farbmph01.html,76692
/players/w/walkeph01.html,78441
/players/h/hankiph01.html,76936
/players/f/fordph01.html,76736
/players/p/pressph01.html,203515
/players/b/bondph01.html,76198
/players/r/rolliph01.html,78013
/players/j/jordoph01.html,77210
/players/s/selleph01.html,78111
/players/z/zevenph01.html,78644
/players/c/cheniph01.html,76386
/players/l/lumpkph01.html,77424
/players/h/hicksph01.html,77017
/players/r/robinju01.html,1629620
/players/w/williju01.html,200818
/players/h/hamilju01.html,203120
/players/a/anderju01.html,1626147
/players/h/harpeju01.html,202712
/players/j/jamesju01.html,1629713
/players/d/dentmju01.html,202458
/players/r/reedju01.html,2770
/players/w/wrighju02.html,1629625
/players/p/pattoju01.html,1628383
/players/h/holidju01.html,203200
/players/c/calipde01.html,76332
/players/j/jamesmi01.html,2229
/players/b/bibbymi01.html,1710
/players/b/batismi01.html,2471
/players/s/smrekmi01.html,1091
/players/w/willimi03.html,78558
/players/h/harrimi01.html,200839
/players/f/flynnmi01.html,76727
/players/i/iuzzomi01.html,77098
/players/m/macalmi01.html,77428
/players/g/gibsomi01.html,76810
/players/w/woodsmi01.html,78614
/players/n/newlimi01.html,77710
/players/g/gminsmi01.html,76826
/players/m/mcgeemi01.html,77530
/players/n/nilesmi01.html,77718
/players/b/bytzumi01.html,76323
/players/g/greenmi01.html,76873
/players/b/bloommi01.html,76188
/players/b/bratzmi01.html,76242
/players/c/conlemi01.html,201144
/players/s/sillimi01.html,78152
/players/c/champmi01.html,76378
/players/p/penbemi01.html,2130
/players/b/bantomi01.html,76095
/players/r/riordmi01.html,77966
/players/t/tobeymi01.html,1627861
/players/m/morrimi01.html,77649
/players/s/sandemi01.html,78059
/players/o/oneilmi01.html,77767
/players/n/novakmi01.html,77736
/players/h/harpemi01.html,76954
/players/w/wilksmi01.html,2366
/players/b/brittmi01.html,76260
/players/s/scottmi01.html,203118
/players/g/glennmi01.html,76822
/players/b/barrmi01.html,76112
/players/s/sojoumi01.html,78217
/players/m/mccarmi01.html,77503
/players/d/dantomi01.html,76505
/players/t/taylomi01.html,201446
/players/m/millemi01.html,2034
/players/m/muscami01.html,203488
/players/e/evansmi01.html,76686
/players/h/higgimi01.html,1848
/players/p/phelpmi01.html,77852
/players/b/brownmi01.html,1479
/players/g/galemi01.html,76771
/players/h/hallmi01.html,200837
/players/d/dunlemi02.html,2399
/players/o/okoremi01.html,77754
/players/d/dunlemi01.html,76616
/players/p/peplomi01.html,46
/players/r/ratlimi01.html,77915
/players/j/jamesmi02.html,1628455
/players/l/lynnmi01.html,77427
/players/m/mitchmi01.html,77615
/players/t/thompst01.html,78333
/players/h/howarst01.html,1128
/players/g/grahast01.html,101211
/players/b/bardost01.html,76097
/players/z/zimmest01.html,1627757
/players/c/curryst01.html,201939
/players/b/brownmy01.html,76277
/players/g/greenjo02.html,1630182
/players/h/halljo01.html,1630221
/players/g/grayjo01.html,1627982
/players/c/childjo01.html,2735
/players/m/mcrobjo01.html,201177
/players/s/selbyjo01.html,202729
/players/o/okogijo01.html,1629006
/players/r/richajo01.html,1626196
/players/h/hartjo01.html,1628404
/players/p/poweljo01.html,2694
/players/b/boonejo01.html,200767
/players/a/akognjo01.html,203006
/players/g/grantjo01.html,76852
/players/h/harrejo01.html,202725
/players/r/reavejo02.html,1629729
/players/h/huestjo01.html,203962
/players/h/howarjo01.html,2572
/players/m/magetjo01.html,203705
/players/i/iavarma01.html,77092
/players/g/gasolma01.html,201188
/players/h/hillmda01.html,77028
/players/v/valenda01.html,78395
/players/m/meeda01.html,1577
/players/m/mooretr01.html,929
/players/m/murratr01.html,145
/players/m/mcgratr01.html,1503
/players/m/mcguidi01.html,77537
/players/o/okeefdi01.html,77752
/players/c/cunnidi01.html,76485
/players/s/surhodi01.html,78280
/players/m/mehendi01.html,77572
/players/s/snydedi01.html,78213
/players/b/buntdi01.html,76301
/players/m/milledi01.html,77602
/players/r/rickedi01.html,77955
/players/d/duckedi01.html,76605
/players/g/gibbsdi01.html,76807
/players/k/knostdi01.html,77292
/players/f/fitzgdi01.html,76719
/players/t/triptdi01.html,78368
/players/r/rosendi01.html,78020
/players/d/dickedi01.html,76565
/players/s/schnidi01.html,78086
/players/w/wehrdi01.html,78483
/players/s/shriddi01.html,78141
/players/g/garmadi01.html,76783
/players/v/vanardi01.html,78398
/players/e/eichhdi01.html,76651
/players/m/murphdi01.html,77672
/players/g/groatdi01.html,76894
/players/h/holubdi01.html,77048
/players/s/schuldi01.html,78092
/players/h/hemridi01.html,76989
/players/f/farledi01.html,76693
/players/v/vaughlo01.html,919
/players/w/willima02.html,101107
/players/b/baglema01.html,1628963
/players/w/webstma01.html,78481
/players/r/robeyri01.html,77984
/players/w/weitzri01.html,78486
/players/b/barryri01.html,600013
/players/c/callori01.html,76334
/players/c/carliri01.html,76342
/players/b/brunsri01.html,1594
/players/m/mahorri01.html,328
/players/h/hugheri02.html,1965
/players/a/adelmri01.html,76015
/players/r/roberri01.html,77973
/players/l/leeke01.html,77361
/players/s/smartke01.html,78175
/players/b/boganke01.html,2586
/players/e/edmonke01.html,76638
/players/t/towerke01.html,700
/players/e/erickke01.html,76680
/players/j/jennike01.html,24
/players/m/mccorke01.html,77515
/players/b/boothke01.html,1522
/players/h/herroke01.html,77010
/players/a/askinke01.html,173
/players/b/bensoke02.html,202728
/players/s/starrke01.html,78243
/players/a/applike01.html,203951
/players/c/closske01.html,1569
/players/l/langfke01.html,101247
/players/m/mcleoke01.html,2693
/players/v/vanhoke01.html,1496
/players/b/brownan01.html,2810
/players/m/moorean01.html,77632
/players/s/spencan01.html,78227
/players/i/iguodan01.html,2738
/players/d/drumman01.html,203083
/players/m/mccaran01.html,77504
/players/d/dawkian01.html,203958
/players/r/roberan03.html,203460
/players/i/ingraan01.html,201281
/players/t/turnean01.html,78377
/players/e/emmetan01.html,2765
/players/w/wakefan01.html,78431
/players/m/millean02.html,1889
/players/b/barrean01.html,2857
/players/a/abdulta01.html,1505
/players/h/holzmre01.html,77050
/players/r/rochare01.html,77999
/players/d/dehnere01.html,76548
/players/w/willibo01.html,78564
/players/t/thornbo01.html,738
/players/n/naberbo01.html,77681
/players/d/duffybo02.html,76610
/players/g/ganttbo01.html,76776
/players/k/knighbo01.html,77287
/players/a/allenbo01.html,76028
/players/m/martibo01.html,77478
/players/b/bigelbo01.html,76165
/players/c/carnebo01.html,76345
/players/l/lavoybo01.html,77347
/players/t/toughbo01.html,78360
/players/s/sheabo01.html,78130
/players/w/wilkebo01.html,78531
/players/l/leonasl01.html,77371
/players/f/faughbo01.html,76696
/players/g/greacbo01.html,76865
/players/h/hansebo01.html,76942
/players/p/peterbo01.html,77843
/players/m/mullebo01.html,77660
/players/k/kinnebo01.html,77277
/players/f/ferrybo01.html,76712
/players/h/hubbabo01.html,77072
/players/s/surabo01.html,682
/players/w/weissbo01.html,78485
/players/f/fitzgbo01.html,76720
/players/m/mcneibo01.html,77562
/players/m/mccanbo01.html,737
/players/d/duffybo01.html,76609
/players/d/dillebo01.html,76570
/players/c/carribo01.html,76352
/players/v/vergabo01.html,78413
/players/b/brannbo01.html,76238
/players/s/santibo01.html,78061
/players/h/hopkibo01.html,77052
/players/w/woodbo01.html,78612
/players/l/lovebo01.html,77412
/players/c/chrisbo01.html,76395
/players/r/rulebo01.html,78042
/players/h/harribo01.html,76959
/players/e/elliobo01.html,76656
/players/h/houbrbo01.html,77062
/players/h/hogsebo01.html,77037
/players/l/lochmbo01.html,77397
/players/e/evansbo01.html,76687
/players/q/quickbo01.html,77892
/players/d/dandrbo01.html,76500
/players/w/wiesebo01.html,78522
/players/a/anderbo01.html,76034
/players/g/grossbo01.html,76895
/players/a/armstbo01.html,76061
